item_id,name,category,price,old_price,sellable_online,link,other_colors,short_description,designer,depth,height,width,product_description,current_status,kewords,topic_group,topic_desc
60419962,JONAXEL,Bookcases & shelving units,15,No old price,TRUE,https://www.ikea.com/sa/en/p/jonaxel-wire-basket-white-60419962/,Yes,"        Wire basket,          25x51x15 cm",IKEA of Sweden,51,15,25,"JONAXEL wire basket, white, 25x51x15 cm Difficult to keep things neat and tidy? JONAXEL storage solution lets you use the space in smarter ways. Find a suitable combination and use it almost anywhere, even in humid bathrooms and laundry rooms.",Item still available for sale,white keep neat lets use Find suitable use humid,0,"Color and Aesthetics, Usability"
295554,BESTÅ,Bookcases & shelving units,25,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-shelf-white-00295554/,Yes,"        Shelf,          56x36 cm",IKEA of Sweden,36,,56,"BESTÅ shelf, white, 56x36 cm With separate shelves, you can customise your storage solution. Only you know how many shelves it takes and how they should be organised to fulfil your storage needs. Adjustable shelf; easy to place according to your own needs.",Item still available for sale,white separate customise know many takes organised fulfil Adjustable easy place according,2,Durability and Appearance
20409936,KALLAX,Bookcases & shelving units,395,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-black-brown-20409936/,Yes,"        Shelving unit,          112x147 cm","204.099.36 Choose whether you want to place it vertically or horizontally and use it as a shelf or sideboard.This furniture must be fixed to the wall with the enclosed wall fastener.Different wall materials require different types of fixing devices. Use fixing devices suitable for the walls in your home, sold separately.Two persons are needed for the assembly of this furniture.May be completed with KALLAX insert, sold separately.",39,147,112,"KALLAX shelving unit, black-brown, 112x147 cm Standing or lying – the KALLAX series adapts to taste, space, needs and budget. Smooth surfaces and rounded corners give a feel of quality and you can personalise the shelving unit with inserts and boxes.",Item still available for sale,shelving black-brown lying taste rounded give personalise shelving,0,"Color and Aesthetics, Usability"
90301225,BRIMNES,Bookcases & shelving units,445,No old price,TRUE,https://www.ikea.com/sa/en/p/brimnes-bookcase-white-90301225/,Yes,"        Bookcase,          60x190 cm",K Hagberg/M Hagberg,35,190,60,"BRIMNES bookcase, white, 60x190 cm Hide the clutter behind the doors and display the things you love above. Adjustable shelving lets you tailor the solution perfectly. The BRIMNES series covers most storage needs in one coordinated look.",Item still available for sale,white display love Adjustable shelving tailor covers coordinated,1,Style and Functionality
60364295,OLAUS,Bookcases & shelving units,145,No old price,TRUE,https://www.ikea.com/sa/en/p/olaus-shelving-unit-galvanised-60364295/,No,"        Shelving unit,          92x36x94 cm",IKEA of Sweden,36,94,92,"OLAUS shelving unit, galvanised, 92x36x94 cm Easy to assemble – no tools required. Adjustable shelves make it simple for you to adjust the space to suit your needs.",Item still available for sale,shelving galvanised assemble – required Adjustable make simple adjust suit,1,Style and Functionality
9017826,BILLY,Bookcases & shelving units,345,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-bookcase-white-s09017826/,Yes,"        Bookcase,          240x28x106 cm",Gillis Lundgren,28,106,240,"BILLY bookcase, white, 240x28x106 cm It is estimated that every five seconds, one BILLY bookcase is sold somewhere in the world. Pretty impressive considering we launched BILLY in 1979. It’s the booklovers choice that never goes out of style.",Item still available for sale,white estimated sold impressive considering launched It’s goes,1,Style and Functionality
30409295,KOLBJÖRN,Bookcases & shelving units,345,No old price,TRUE,https://www.ikea.com/sa/en/p/kolbjoern-cabinet-in-outdoor-beige-30409295/,No,"        Cabinet in/outdoor,          80x81 cm",IKEA of Sweden,35,81,80,"KOLBJÖRN cabinet in/outdoor, beige, 80x81 cm Perfect to have on the balcony for plant pots and garden tools, in the hallway for shoes or in the bathroom to keep shampoos and towels organised. May be completed with KOLBJÖRN shelving unit on top. Suitable for both indoor and outdoor use.",Item still available for sale,keep organised completed shelving top Suitable indoor outdoor,0,"Color and Aesthetics, Usability"
69281776,BILLY,Bookcases & shelving units,585,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-bookcase-with-panel-glass-doors-white-s69281776/,Yes,"        Bookcase with panel/glass doors,          80x30x202 cm",Gillis Lundgren,30,202,80,"BILLY / OXBERG bookcase with panel/glass doors, white, 80x30x202 cm BILLY bookcase is a beloved icon that, thanks to its versatility, can be used in many ways at home. With panel/glass doors you can display items and hide clutter.",Item still available for sale,white beloved used many display hide,0,"Color and Aesthetics, Usability"
70339291,FJÄLLBO,Bookcases & shelving units,495,No old price,TRUE,https://www.ikea.com/sa/en/p/fjaellbo-shelving-unit-black-70339291/,No,"        Shelving unit,          100x136 cm",Johan Kroon,36,136,100,"FJÄLLBO shelving unit, black, 100x136 cm An airy and stable shelving unit that is perfect when you want to create a rustic look at home. The metal gives an industrial feel and the solid wood makes every piece of furniture unique.",Item still available for sale,shelving black stable shelving perfect want create rustic gives industrial solid makes,0,"Color and Aesthetics, Usability"
20345633,KOLBJÖRN,Bookcases & shelving units,695,No old price,TRUE,https://www.ikea.com/sa/en/p/kolbjoern-cabinet-in-outdoor-beige-20345633/,No,"        Cabinet in/outdoor,          90x161 cm",IKEA of Sweden,35,161,90,"KOLBJÖRN cabinet in/outdoor, beige, 90x161 cm This spacious high cabinet has plenty of shelves for tools and plant pots. There is also a clothes rail where you can hang outdoor cushions to protect them from the weather. Both practical and smart. Suitable for both indoor and outdoor use.",Item still available for sale,spacious high rail hang outdoor protect practical smart Suitable indoor outdoor,1,Style and Functionality
99294560,VITTSJÖ,Bookcases & shelving units,695,No old price,TRUE,https://www.ikea.com/sa/en/p/vittsjoe-tv-storage-combination-black-brown-glass-s99294560/,No,"        TV storage combination,          202x36x175 cm",Johan Kroon,36,175,202,"VITTSJÖ TV storage combination, black-brown/glass, 202x36x175 cm This robust metal unit provides a perfect home for the TV and all your beloved objects. The dark metal creates a vintagy, industrial feel and is a perfect match with other products in the VITTSJÖ series.",Item still available for sale,robust provides perfect beloved dark creates industrial perfect,0,"Color and Aesthetics, Usability"
79017837,BILLY,Bookcases & shelving units,370,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-bookcase-white-s79017837/,Yes,"        Bookcase,          160x28x202 cm",Gillis Lundgren,28,202,160,"BILLY bookcase, white, 160x28x202 cm It is estimated that every five seconds, one BILLY bookcase is sold somewhere in the world. Pretty impressive considering we launched BILLY in 1979. It’s the booklovers choice that never goes out of style.",Item still available for sale,white estimated sold impressive considering launched It’s goes,1,Style and Functionality
79305098,JONAXEL,Bookcases & shelving units,180,No old price,TRUE,https://www.ikea.com/sa/en/p/jonaxel-frame-wire-baskets-top-shelf-s79305098/,No,"        Frame/wire baskets/top shelf,          50x51x70 cm",IKEA of Sweden,51,70,50,"JONAXEL storage combination, white, 50x51x70 cm Difficult to keep things neat and tidy? JONAXEL storage solution lets you use the space in smarter ways. Find a suitable combination and use it almost anywhere, even in humid bathrooms and laundry rooms.",Item still available for sale,white keep neat lets use Find suitable use humid,0,"Color and Aesthetics, Usability"
79278250,KALLAX,Bookcases & shelving units,595,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-4-inserts-white-s79278250/,Yes,"        Shelving unit with 4 inserts,          147x112 cm",Tord Björklund,39,112,147,"KALLAX shelving unit with 4 inserts, white, 147x112 cm Standing or lying – the KALLAX series is eager to please and will adapt to your taste, space, budget and needs. Fine tune with drawers, shelves, boxes and inserts. The practical inserts hide things and help maintain a clean and tidy look.",Item still available for sale,shelving white lying eager please adapt practical hide help maintain clean tidy,0,"Color and Aesthetics, Usability"
10275862,KALLAX,Bookcases & shelving units,495,No old price,TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-black-brown-10275862/,Yes,"        Shelving unit,          147x147 cm",Tord Björklund,39,147,147,"KALLAX shelving unit, black-brown, 147x147 cm Shelving unit or room divider – the KALLAX series adapts to taste, space, needs and budget. Smooth surfaces and rounded corners give a feel of quality and you can personalise the shelving unit with inserts and boxes.",Item still available for sale,shelving black-brown Shelving – taste rounded give personalise shelving,0,"Color and Aesthetics, Usability"
69190861,EKET,Bookcases & shelving units,435,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-feet-dark-grey-s69190861/,Yes,"        Cabinet combination with feet,          105x35x107 cm",Jon Karlsson/IKEA of Sweden,35,107,105,EKET pre-designed combinations,Item still available for sale,pre-designed,1,Style and Functionality
59902658,VITTSJÖ,Bookcases & shelving units,620,No old price,TRUE,https://www.ikea.com/sa/en/p/vittsjoe-storage-combination-black-brown-glass-s59902658/,No,"        Storage combination,          151x36x175 cm",Johan Kroon,36,175,151,"VITTSJÖ storage combination, black-brown/glass, 151x36x175 cm Here you can store a lot and still enjoy an open and airy feel. The top and bottom panels are black-brown on one side and black on the other, so you can choose the expression that suits you best.",Item still available for sale,store enjoy open airy top bottom black-brown black choose,2,Durability and Appearance
39285827,EKET,Bookcases & shelving units,80,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-wall-mounted-shelving-unit-dark-grey-s39285827/,Yes,"        Wall-mounted shelving unit,          35x25x35 cm",IKEA of Sweden/Jon Karlsson,25,35,35,"EKET wall-mounted shelving unit, dark grey, 35x25x35 cm This clever little cube is always ready to lend a hand, whether it is for storing, displaying or emptying your pockets. Go for an EKET in a colour that pops out or keep it discreet.",Item still available for sale,wall-mounted dark little ready lend storing displaying emptying Go pops keep,2,Durability and Appearance
89248314,IVAR,Bookcases & shelving units,275,No old price,TRUE,https://www.ikea.com/sa/en/p/ivar-1-section-shelves-pine-s89248314/,No,"        1 section/shelves,          89x30x179 cm",IKEA of Sweden,30,179,89,"Shop for IVAR combinations at IKEA Saudi Arabia. Browse a wide range of IVAR cabinet with doors, shelving units, wall cabinet with doors & many more.",Item still available for sale,wide shelving wall many,1,Style and Functionality
334536,EKET,Bookcases & shelving units,235,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-cabinet-with-4-compartments-dark-grey-00334536/,Yes,"        Cabinet with 4 compartments,          70x35x70 cm",Jon Karlsson,35,70,70,EKET cube shelves & cabinets,Item still available for sale,,0,"Color and Aesthetics, Usability"
